FID,StepWise_Estimate
413473,0.151279356
419618,0.065900486
420321,0.004091802
421421,0.018189875
421763,0.037480813
422323,0.031731639
424337,0.047416625
424518,0.001300394
424731,0.03575571
426587,0.013259002
426635,0.148314132
426634,0.355689238
426997,0.023011091
426998,0.022168423
426999,0.020388702
427868,0.069697397
427869,0.065675745
427870,0.096742903
427871,0.620603741
429027,0.008952712
429109,0.02168522
430372,0.029761816
430961,0.029938146
431492,0.009312244
432552,0.02456016
432879,0.021713597
434669,0.020532131
434670,0.013741182
434724,0.022319669
434725,0.027173156
437527,0.010849937
437528,0.011329404
437524,0.062347615
437529,0.077026367
437525,0.026723569
441046,0.013521199
441712,0.026728948
443827,0.020579468
444916,0.00118209
446467,0.023171341
447182,0.019759534
448328,0.10764218
450818,0.014229546
450819,0.014123607
227380,0.14044604
58529,0.040408019
99550,0.074327517
154703,0.978106538
2011,0.007158852
62078,0.027724844
129350,0.008742458
147950,0.020324345
147951,0.022072884
179914,0.014669138
188589,0.012718903
195305,0.042846694
225247,0.005121995
4920,0.094403432
4921,0.039706713
4922,0.042086674
6248,0.008144205
6249,0.007773368
283166,0.002041541
10136,0.003643177
10135,0.021751176
11163,0.018709376
12364,0.037743776
366316,0.004602848
376049,0.076910468
385839,0.010504364
442322,0.036785827
443828,0.037077373
446944,0.050731345
15995,0.155130813
19693,0.062401227
20945,0.050466538
22613,0.04976618
22614,0.185594131
22836,0.023869345
25233,0.042042585
27109,0.04701304
27110,0.849458052
27600,0.531139149
29270,0.081017528
29271,0.067898704
31475,0.053935453
31578,0.014251068
35133,0.406318159
35354,0.162692978
36596,0.026610393
36597,0.032069374
36598,0.035681804
40010,0.301086007
40252,0.054916012
40253,0.146565895
41055,0.147032611
45452,0.034756841
50267,0.144361327
53036,0.019079127
53168,0.008359522
53740,0.191230725
58132,0.042299718
62077,0.002361358
64891,0.053659166
70278,0.080799497
70279,0.078135052
75493,0.049753469
85992,0.017751609
89095,0.011530163
93267,0.3819027
93582,0.039266876
93583,0.039260931
97965,0.033308776
100030,0.003893044
100804,0.006783318
108929,0.042865286
109970,0.054830303
116993,0.008089502
119436,0.036606979
120253,0.527599468
122237,0.101129097
122238,0.24782715
123421,0.003615711
125507,0.17762816
129796,0.010510356
131398,0.03018098
131588,0.010804096
134192,0.006800497
134449,0.04571674
134451,0.253097871
134453,0.044623331
134448,0.025802168
134450,0.062797632
134452,0.063130239
135452,0.001023087
136653,0.003227866
139306,0.038883656
141454,0.056680073
141616,0.02866915
141620,0.027211547
141619,0.02997637
146338,0.006257825
146339,0.00644197
149902,0.046704645
149903,0.071046433
149905,0.042333634
152343,0.018945049
152821,0.042792788
152823,0.041144792
152824,0.041937651
152825,0.042940637
152826,0.042920999
152827,0.0423482
152828,0.04159459
152829,0.043608185
152830,0.041927403
154577,0.062794319
162801,0.020082886
164839,0.124878243
164840,0.121502193
164841,0.271738308
165271,0.109668894
165272,0.111239071
169909,0.016947623
175553,0.036982445
177304,0.061145411
179872,0.023571151
181579,0.004237035
186448,0.06228815
187321,0.00591768
188728,0.004848049
191007,0.020452967
191008,0.02242333
191009,0.020912741
192715,0.162596465
192906,0.016679972
195303,0.006901738
195304,0.025435758
200463,0.008384575
201880,0.030823314
202999,0.001800954
203057,0.095206369
203066,0.070856761
204603,0.006370658
208708,0.001066823
209695,0.026704924
210527,0.003491898
211330,0.143734568
211542,0.008280968
215264,0.04203917
215263,0.039979236
215531,0.019627042
215905,0.017258714
217538,0.013278889
219167,0.002351117
219168,0.002139085
219169,0.002104765
221131,0.029028463
221507,0.114821159
221508,0.10839865
221868,0.017570252
226575,0.006020476
227254,0.005979377
232266,0.010400602
235535,0.264114255
238128,0.432195643
239475,0.00907029
242994,0.014725663
245954,0.073357104
246993,0.003561359
249886,0.001357668
250738,0.016588267
251592,0.005732222
251740,0.051025141
259144,0.011012666
260089,0.022022891
264882,0.006795044
265187,0.012456508
265788,0.003116198
266308,0.027935474
266734,0.037872926
269250,0.034373223
272552,0.009114623
272790,0.027869192
273772,0.00411256
274483,0.060844873
274484,0.061217109
274493,0.043303926
276151,0.006713819
276641,0.031625122
280083,0.019706698
283075,0.013479646
284121,0.006967633
289040,0.011353996
290527,0.034347314
292193,0.233834252
152252,0.027791203
299735,0.010804713
325692,0.005012429
301203,0.090030508
303178,0.049009724
304000,0.114769879
305239,0.013163156
308495,0.005157403
309400,0.004526093
309840,0.031286661
310731,0.251665605
313744,0.048139801
314940,0.097178535
314942,0.061224834
314944,0.060476923
315191,0.069225724
315192,0.180632959
328166,0.028616527
329458,0.002259965
329595,0.024363718
329938,0.002099117
330641,0.00181041
334256,0.002407737
334732,0.001131563
342308,0.049517933
342577,0.01903257
344402,0.018169695
353329,0.142262682
354831,0.014091704
360051,0.726154845
360237,0.001788121
368051,0.027277404
368050,0.256381339
371098,0.020593925
375539,0.009678865
376608,0.012593041
384190,0.024224209
384718,0.133597279
386916,0.208450993
394115,0.004587827
394706,0.04297914
407610,0.011537126
407892,0.045740082
415460,0.014526722
421136,0.002406034
421137,0.002407375
422853,0.200509304
425276,0.045035608
427344,0.012062505
427833,0.035027946
427872,0.03298462
435987,0.01183361
442026,0.013561656
446301,0.128650302
451473,0.032469255
221888,0.029153317
167561,0.03261862
47286,0.037022102
59368,0.011460863
63673,0.002831326
82826,0.138044579
8096,0.022703984
11413,0.011836453
39935,0.042850676
63387,0.04411335
159739,0.010514611
188334,0.077949436
340522,0.033119639
422221,0.007094052
427617,0.010567978
442687,0.004641461
442688,0.004484062
445631,0.132164767
391651,0.076134231
20914,0.001912557
132235,0.020537361
201451,0.074583349
201452,0.071726608
201453,0.159839769
201454,0.076460874
201455,0.18657561
379873,0.008522071
175638,0.015726207
443389,0.041065653
443390,0.065956508
317655,0.013293531
122239,0.020568647
15242,0.026301768
389555,0.003167639
180821,0.007684394
13133,0.01970726
15571,0.002260047
16052,0.00179212
71378,0.013110293
72583,0.0017851
104046,0.00950811
125642,0.006412571
158249,0.089146735
224794,0.01826614
246957,0.00199852
292302,0.025143337
313005,0.000724891
426823,0.02549852
210117,0.027735025
241889,0.006075592
261072,0.258731489
261073,0.028123996
261074,0.022295633
261075,0.024751233
261076,0.103353612
261284,0.020797425
286852,0.013423474
291985,0.005936072
338555,0.032370966
92261,0.026819665
134693,0.004083735
397472,0.008566526
411671,0.005092382
2170,0.020815424
376740,0.026699081
20238,0.007283138
20240,0.007436014
20241,0.007924572
250018,0.003654901
302320,0.000901435
419396,0.004895901
228002,0.000943914
396777,0.01972764
328206,0.016870479
320733,0.00890638
246884,0.015705048
94040,0.024333429
4720,0.007084884
14683,0.03061981
42834,0.043491631
144056,0.02720313
343931,0.011479846
422878,0.038184416
372119,0.069957166
444495,0.06739448
61801,0.049442975
152732,0.034884576
154980,0.009720799
155518,0.007645922
203860,0.015322343
369774,0.063962321
449592,0.000966449
449593,0.001006304
34687,0.033303082
308748,0.001986963
258906,0.048441646
189637,0.012886082
20683,0.014462149
77606,0.009474706
183736,0.047818722
206893,0.024377911
206894,0.024331092
4106,0.015583393
6956,0.025420865
14267,0.006614743
16570,0.108589188
24403,0.056760898
33287,0.049056708
34243,0.015739359
36329,0.013308622
36330,0.016624058
52686,0.016115424
52941,0.012915644
54101,0.027791769
59490,0.01067015
67510,0.009240231
69131,0.015264945
76040,0.003969282
86613,0.025649608
91276,0.005371698
93429,0.018035644
95720,0.01650417
97376,0.006197244
100417,0.057958388
104641,0.029273208
104642,0.030601205
112195,0.029102153
116929,0.002102628
123973,0.020494665
123974,0.018044548
144157,0.011243174
144158,0.010745383
150147,0.010007177
161530,0.014075233
166061,0.06772042
172461,0.114371309
172465,0.110484491
172955,0.052639626
184080,0.016082156
188827,0.029308045
192571,0.032487419
192572,0.03151519
195311,0.050023379
205311,0.015759567
212768,0.012290784
216584,0.010616024
217614,0.003059355
218209,0.008296345
222293,0.128109234
226077,0.110324397
229910,0.005073648
232951,0.003353196
234100,0.032037768
239818,0.007276097
242018,0.084209781
242032,0.032536014
242972,0.020015901
244745,0.002351579
244757,0.008517775
245671,0.018065551
251593,0.007402263
257725,0.008071512
259560,0.00250671
261527,0.006660709
266892,0.039373244
266891,0.039618081
277424,0.028429915
281869,0.002943579
283203,0.008401504
284318,0.021493854
293021,0.030203528
299889,0.076338855
334449,0.022674385
340088,0.069321201
342361,0.0123388
346279,0.016626876
357184,0.002662884
360387,0.00155357
361263,0.082888059
361643,0.040310753
362854,0.024591555
389837,0.02252002
390654,0.00686124
394116,0.037544613
398293,0.001651502
403179,0.006867041
419254,0.000792667
420153,0.087476302
420748,0.241437952
428924,0.016055515
430414,0.00761859
433049,0.03844966
447884,0.007890888
447885,0.008337639
34961,0.000986982
35451,0.005005998
47886,0.01813233
52313,0.013372274
53879,0.041463152
54034,0.023801511
69551,0.130831572
106572,0.024044221
112396,0.013529081
148201,0.005766909
187355,0.004127146
215861,0.032170288
227772,0.519693747
228083,0.014661101
228386,0.033255445
238129,0.047357466
316935,0.016394801
359023,0.01691061
382466,0.08703919
443032,0.650322894
444616,0.010527899
104543,0.007646315
321725,0.000669401
351160,0.063138915
217716,0.065842848
217717,0.067646529
327122,0.044073264
400889,0.009037418
26663,0.029867923
26664,0.028216542
26665,0.028163133
48173,0.149441941
52321,0.019498165
65252,0.007792368
82438,0.013718811
89593,0.006150642
90934,0.032718615
104024,0.007337165
105208,0.014323874
64487,0.042327178
114642,0.015572157
114671,0.005877821
114971,0.011196777
114972,0.012467391
120800,0.233497042
120801,0.396992443
127475,0.047925007
129680,0.023774744
133415,0.040393177
136709,0.028957196
143797,0.681140335
156352,0.022156458
156782,0.003726659
163759,0.169721971
163764,0.038515444
164757,0.007496776
168567,0.006958108
172137,0.02904463
173584,0.005534126
183658,0.032688998
186263,0.003981114
186262,0.006847197
29717,0.057851355
39431,0.053109837
57783,0.001296868
91699,0.007364952
113309,0.00922942
131044,0.069317952
143649,0.021560324
162180,0.033288601
172138,0.021234445
176922,0.059887816
195313,0.030614966
214137,0.013480067
228103,0.000996595
310844,0.021609542
327235,0.044734531
377014,0.067854391
402741,0.003951127
409970,0.159197136
191876,0.010836611
199289,0.013239597
205827,0.01814774
210675,0.003716462
213532,0.011276366
226576,0.003582545
227729,0.015524645
227730,0.015238558
231899,0.024046883
232094,0.068711731
243021,0.007063925
247084,0.01150401
250770,0.128289031
253108,0.005311679
265338,0.04222415
271875,0.001226999
271876,0.001273981
276207,0.004940039
301414,0.036422698
304274,0.002473589
304001,0.01577087
310032,0.001331728
317740,0.021346102
328702,0.013741265
330227,0.011320012
338488,0.014717495
353958,0.032444153
354335,0.029591422
355632,0.003781685
363177,0.027044059
365851,0.003921169
367649,0.08439371
372122,0.009113679
378721,0.004540262
379367,0.022982728
380184,0.01006007
383161,0.022707402
385841,0.00313236
385840,0.095855065
405810,0.022118463
405919,0.081385407
412202,0.03654738
421170,0.019968393
422879,0.033048781
424356,0.002890134
429576,0.009057333
437288,0.005096574
440820,0.00478071
442822,0.022619017
450295,0.007822206
450668,0.020847634
149199,0.028583041
187366,0.240774206
266643,0.03522325
251793,0.002839283
2306,0.015141512
4160,0.161281333
6052,0.001151749
8102,0.21004592
8103,0.081097383
12031,0.00058384
13603,0.056946141
13604,0.055958917
15240,0.060969584
25130,0.040599448
39242,0.007411118
40167,0.040332959
42289,0.005769409
42871,0.882564603
42872,0.164831546
50555,0.037355256
58388,0.362119231
63787,0.064744572
67822,0.048815354
71863,0.008956171
72562,0.001666597
73702,0.02917041
85019,0.006391006
86069,0.014188832
91946,0.031300252
92088,0.035401703
95043,0.013563147
95267,0.631812916
99116,0.005948491
100372,0.007495858
107219,0.00887825
114131,0.056329399
119806,0.016110388
120923,0.083183618
120925,0.26986374
120924,0.049383465
124489,0.050703038
132910,0.005914252
172273,0.01066408
178760,0.04326492
184004,0.089116994
195314,0.065892068
201323,0.083724359
201324,0.076313765
212347,0.005665494
215881,0.005114817
217171,0.03008617
219649,0.004765423
219650,0.005811012
219651,0.005124289
219652,0.005331644
226152,0.093053548
241767,0.035971257
245687,0.003394582
247650,0.009589387
250158,0.026528538
253020,0.035454922
260322,0.002869244
268183,0.049291089
277883,0.013625691
283016,0.069942952
61468,0.010293461
298702,0.02231127
300063,0.142340096
303592,0.007551576
305940,0.002628459
314995,0.123179001
315253,0.023673887
315254,0.024945055
320200,0.465462384
342218,0.005992758
343087,0.034778466
348928,0.029253737
366806,0.01047754
398734,0.008328856
406672,0.005750174
409305,0.185214932
416558,0.037929097
422842,0.032292521
433517,0.006042379
441762,0.043423656
442773,0.082269972
451682,0.011062772
194023,0.166839254
2524,0.006622874
2523,0.01642563
6053,0.006551783
7794,0.084619956
7795,0.078777194
7854,0.019367833
8105,0.028743197
13373,0.30097546
13972,0.004781587
18330,0.147679471
27409,0.003835156
37970,0.000928731
40791,0.001590477
40792,0.001195712
44946,0.019629758
48176,0.031539781
56956,0.042123325
57326,0.070169687
59351,0.157010851
60629,0.057374304
60630,0.212962939
61744,0.001309014
61745,0.001272458
62079,0.096102535
71745,0.02544072
71961,0.035200688
77067,0.08482048
79308,0.02120762
80808,0.096388949
80809,0.116313729
84140,0.074890503
87214,0.103292062
87728,0.1771729
99202,0.016286238
110123,0.004347829
124006,0.008296938
124747,0.020397254
124748,0.021342584
124909,0.046912681
125171,0.075252646
126774,0.062490351
128249,0.002565615
131651,0.029324311
132503,0.000779068
133860,0.014121362
134798,0.01846623
140456,0.012330416
140981,0.137708494
143998,0.036461954
151953,0.006558284
154883,0.03375465
156209,0.008650699
156353,0.084738821
160220,0.125517233
160365,0.002800565
161531,0.01753396
161532,0.037591938
167018,0.005563634
168101,0.00099765
176739,0.018331337
178750,0.007158036
183041,0.010990832
187277,0.002344349
187780,0.031194562
190808,0.004060142
201628,0.010619392
206266,0.061929969
213991,0.032187659
215445,0.003157953
218625,0.100628631
221473,0.05211823
223222,0.009964126
224090,0.00917716
225378,0.07826539
227836,0.188310594
228146,0.01196993
231240,0.007150731
239180,0.013296585
243567,0.008995596
244497,0.013117664
245834,0.071403782
247742,0.011363447
260141,0.155958398
265115,0.029701942
274078,0.013005681
281963,0.241040849
285031,0.012963125
285032,0.015141996
291200,0.006366242
291199,0.015220893
291211,0.007220592
291372,0.01780737
303406,0.041930839
307425,0.01402795
308505,0.02855652
312040,0.056862333
319456,0.009444505
329299,0.001680139
330564,0.004754906
345400,0.984073272
345939,0.01197168
350521,0.097525294
353625,0.004347255
354143,0.032008245
357051,0.007421383
361310,0.015462324
361955,0.002532726
371052,0.002692695
381314,0.145695495
381852,0.057699664
390672,0.02295337
395379,0.005585893
395596,0.026882099
405531,0.01784652
407041,0.007686211
429387,0.002272062
433050,0.106778646
434599,0.049163808
434613,0.040264612
435970,0.003496268
438914,0.016568959
440490,0.07486554
444336,0.001839766
444557,0.014967744
446598,0.040463534
447156,0.024183776
447934,0.685923072
12643,0.003501951
24392,0.007722116
27768,0.011058805
43187,0.009233142
85171,0.005603343
85248,0.004358032
87092,0.038275641
94339,0.018655117
113990,0.005156147
114643,0.011322502
143716,0.020713276
153832,0.005792201
172778,0.057989021
174469,0.011195226
202017,0.005963487
203318,0.040462676
229716,0.059589874
235996,0.031090352
246723,0.005230364
246944,0.002931835
288614,0.001700747
307398,0.001019419
309101,0.01934768
326618,0.008652521
329873,0.030505096
331277,0.042618501
371359,0.03168204
372127,0.003908186
372126,0.020881208
397007,0.020993158
416713,0.225756781
421422,0.001521887
423642,0.02302336
436042,0.007179049
65926,0.004973219
310513,0.021440906
138106,0.017702448
